lsoa21cd,msoa21cd,ltla21cd,rgn21cd,lng,lat,population
E01000434,E02000072,E09000004,E12000007,0.1946,51.4699,1606
E01000435,E02000074,E09000004,E12000007,0.1818,51.4656,1467
E01000436,E02000075,E09000004,E12000007,0.1411,51.4734,1708
E01000437,E02000071,E09000004,E12000007,0.1511,51.4763,1343
E01000438,E02000071,E09000004,E12000007,0.1595,51.4757,1673
E01000439,E02000071,E09000004,E12000007,0.1634,51.4745,1461
E01000440,E02000071,E09000004,E12000007,0.1493,51.4731,1345
E01000441,E02000071,E09000004,E12000007,0.1575,51.4722,1772
E01000442,E02000070,E09000004,E12000007,0.146,51.4777,1699
E01000443,E02000088,E09000004,E12000007,0.122,51.4384,1314
E01000444,E02000087,E09000004,E12000007,0.1634,51.4369,1626
E01000445,E02000088,E09000004,E12000007,0.131,51.4387,1686
E01000446,E02000088,E09000004,E12000007,0.1248,51.4414,1508
E01000447,E02000087,E09000004,E12000007,0.151,51.4425,1918
E01000448,E02000087,E09000004,E12000007,0.1389,51.4405,1330
E01000449,E02000087,E09000004,E12000007,0.144,51.444,1635
E01000450,E02000073,E09000004,E12000007,0.12,51.4766,1784
E01000451,E02000073,E09000004,E12000007,0.1185,51.4735,1743
E01000452,E02000073,E09000004,E12000007,0.1244,51.4716,1411
E01000453,E02000077,E09000004,E12000007,0.1203,51.4688,1475
E01000454,E02000077,E09000004,E12000007,0.1139,51.4706,1661
E01000455,E02000077,E09000004,E12000007,0.1146,51.4658,1784
E01000456,E02000077,E09000004,E12000007,0.1212,51.4659,1371
E01000457,E02000090,E09000004,E12000007,0.1031,51.4281,2263
E01000458,E02000091,E09000004,E12000007,0.111,51.4303,1546
E01000459,E02000091,E09000004,E12000007,0.108,51.426,1846
E01000460,E02000086,E09000004,E12000007,0.1011,51.4403,1231
E01000461,E02000088,E09000004,E12000007,0.1159,51.4362,1679
E01000462,E02000090,E09000004,E12000007,0.1029,51.4338,2071
E01000463,E02000089,E09000004,E12000007,0.0912,51.4373,1293
E01000464,E02000066,E09000004,E12000007,0.1316,51.4929,1516
E01000465,E02000066,E09000004,E12000007,0.1368,51.4937,1672
E01000466,E02000065,E09000004,E12000007,0.1299,51.4962,1745
E01000467,E02000065,E09000004,E12000007,0.1234,51.5099,1690
E01000468,E02000065,E09000004,E12000007,0.1294,51.5105,2934
E01000469,E02000065,E09000004,E12000007,0.1244,51.5064,1756
E01000470,E02000066,E09000004,E12000007,0.1246,51.4982,1513
E01000471,E02000118,E09000005,E12000007,-0.2913,51.5374,1666
E01000472,E02000121,E09000005,E12000007,-0.2981,51.5371,2420
E01000473,E02000121,E09000005,E12000007,-0.2958,51.5432,2727
E01000474,E02000118,E09000005,E12000007,-0.292,51.546,2268
E01000475,E02000121,E09000005,E12000007,-0.3048,51.5418,2114
E01000476,E02000118,E09000005,E12000007,-0.2899,51.5423,2241
E01000477,E02000118,E09000005,E12000007,-0.2845,51.5428,2225
E01000478,E02000121,E09000005,E12000007,-0.2947,51.5402,2567
E01000479,E02000101,E09000005,E12000007,-0.2696,51.5695,1738
E01000480,E02000098,E09000005,E12000007,-0.2802,51.5686,1653
E01000481,E02000101,E09000005,E12000007,-0.2745,51.5682,1619
E01000483,E02000101,E09000005,E12000007,-0.2656,51.5627,1790
E01000484,E02000098,E09000005,E12000007,-0.2853,51.5786,1749
E01000485,E02000098,E09000005,E12000007,-0.2906,51.5783,1578
E01000486,E02000098,E09000005,E12000007,-0.2868,51.573,1697
E01000487,E02000098,E09000005,E12000007,-0.2904,51.5718,1897
E01000488,E02000114,E09000005,E12000007,-0.2299,51.544,1611
E01000489,E02000122,E09000005,E12000007,-0.2251,51.5437,1692
E01000490,E02000115,E09000005,E12000007,-0.2072,51.5442,1732
E01000491,E02000122,E09000005,E12000007,-0.2134,51.5422,2057
E01000492,E02000122,E09000005,E12000007,-0.224,51.5406,1255
E01000493,E02000122,E09000005,E12000007,-0.2259,51.538,1555
E01000494,E02000115,E09000005,E12000007,-0.2168,51.5463,1778
E01000495,E02000115,E09000005,E12000007,-0.2102,51.5456,1561
E01000497,E02000103,E09000005,E12000007,-0.2267,51.5639,2085
E01000498,E02000102,E09000005,E12000007,-0.2408,51.5669,1686
E01000499,E02000103,E09000005,E12000007,-0.2352,51.5663,1878
E01000501,E02000103,E09000005,E12000007,-0.2346,51.563,2023
E01000502,E02000103,E09000005,E12000007,-0.2416,51.5618,1860
E01000503,E02000103,E09000005,E12000007,-0.2296,51.561,2063
E01000504,E02000110,E09000005,E12000007,-0.2259,51.5523,1779
E01000505,E02000110,E09000005,E12000007,-0.2311,51.5523,1658
E01000506,E02000106,E09000005,E12000007,-0.2464,51.5525,1650
E01000507,E02000110,E09000005,E12000007,-0.2356,51.5536,1614
E01000508,E02000117,E09000005,E12000007,-0.2474,51.548,2590
E01000509,E02000106,E09000005,E12000007,-0.2501,51.5618,1448
E01000510,E02000106,E09000005,E12000007,-0.2474,51.5596,1621
E01000511,E02000106,E09000005,E12000007,-0.2465,51.5569,1795
E01000512,E02000110,E09000005,E12000007,-0.2401,51.5541,1689
E01000513,E02000094,E09000005,E12000007,-0.2527,51.5847,1611
E01000514,E02000094,E09000005,E12000007,-0.2589,51.5848,1510
E01000515,E02000095,E09000005,E12000007,-0.2668,51.5839,1849
E01000516,E02000094,E09000005,E12000007,-0.2557,51.5882,2205
E01000517,E02000095,E09000005,E12000007,-0.2766,51.5831,1591
E01000518,E02000097,E09000005,E12000007,-0.2623,51.5809,1915
E01000519,E02000097,E09000005,E12000007,-0.2644,51.5772,1938
E01000520,E02000094,E09000005,E12000007,-0.2628,51.5872,1631
E01000521,E02000117,E09000005,E12000007,-0.2537,51.5406,2291
E01000522,E02000117,E09000005,E12000007,-0.2458,51.5418,2066
E01000523,E02000123,E09000005,E12000007,-0.2487,51.5398,2293
E01000524,E02000123,E09000005,E12000007,-0.251,51.5371,2375
E01000525,E02000123,E09000005,E12000007,-0.252,51.5354,1859
E01000526,E02000117,E09000005,E12000007,-0.2516,51.5467,2168
E01000527,E02000117,E09000005,E12000007,-0.2494,51.5434,1901
E01000528,E02000117,E09000005,E12000007,-0.2538,51.544,1692
E01000530,E02000125,E09000005,E12000007,-0.2311,51.5351,1765
E01000531,E02000125,E09000005,E12000007,-0.2303,51.5324,1753
E01000532,E02000125,E09000005,E12000007,-0.2275,51.5317,1484
E01000533,E02000123,E09000005,E12000007,-0.2426,51.5378,2262
E01000534,E02000125,E09000005,E12000007,-0.236,51.5364,1731
E01000535,E02000123,E09000005,E12000007,-0.2389,51.5346,2036
E01000536,E02000096,E09000005,E12000007,-0.31,51.5825,1555
E01000538,E02000096,E09000005,E12000007,-0.2997,51.5806,1620
E01000539,E02000096,E09000005,E12000007,-0.2957,51.5781,1651
E01000540,E02000096,E09000005,E12000007,-0.3077,51.5779,1437
E01000541,E02000096,E09000005,E12000007,-0.3041,51.5857,1436
E01000543,E02000095,E09000005,E12000007,-0.2867,51.5837,1662
E01000544,E02000126,E09000005,E12000007,-0.1967,51.5299,1611
E01000545,E02000120,E09000005,E12000007,-0.2013,51.543,1908
E01000546,E02000120,E09000005,E12000007,-0.2029,51.5416,1593
E01000547,E02000120,E09000005,E12000007,-0.2005,51.5399,1648
E01000548,E02000120,E09000005,E12000007,-0.1966,51.5387,1856
E01000549,E02000120,E09000005,E12000007,-0.1998,51.5375,1703
E01000550,E02000126,E09000005,E12000007,-0.1944,51.5351,2151
E01000551,E02000126,E09000005,E12000007,-0.2004,51.5336,2780
E01000552,E02000126,E09000005,E12000007,-0.1956,51.5312,1426
E01000553,E02000107,E09000005,E12000007,-0.2201,51.5581,2022
E01000554,E02000107,E09000005,E12000007,-0.2243,51.5587,1985
E01000555,E02000107,E09000005,E12000007,-0.2242,51.5552,1581
E01000556,E02000107,E09000005,E12000007,-0.2155,51.5553,2021
E01000557,E02000107,E09000005,E12000007,-0.2184,51.5549,1874
E01000558,E02000107,E09000005,E12000007,-0.2122,51.5519,1348
E01000559,E02000110,E09000005,E12000007,-0.2216,51.5514,1344
E01000560,E02000115,E09000005,E12000007,-0.217,51.5503,1506
E01000561,E02000115,E09000005,E12000007,-0.2071,51.5487,1800
E01000562,E02000100,E09000005,E12000007,-0.3258,51.565,1472
E01000563,E02000100,E09000005,E12000007,-0.3188,51.5661,1551
E01000564,E02000105,E09000005,E12000007,-0.308,51.5634,1649
E01000565,E02000105,E09000005,E12000007,-0.3198,51.562,1555
E01000566,E02000100,E09000005,E12000007,-0.3106,51.5662,1543
E01000567,E02000108,E09000005,E12000007,-0.325,51.5606,1468
E01000568,E02000100,E09000005,E12000007,-0.3193,51.5787,2269
E01000569,E02000100,E09000005,E12000007,-0.3133,51.5693,1445
E01000570,E02000104,E09000005,E12000007,-0.3,51.5604,1527
E01000571,E02000104,E09000005,E12000007,-0.2949,51.5599,1793
E01000572,E02000099,E09000005,E12000007,-0.3078,51.5744,1464
E01000573,E02000099,E09000005,E12000007,-0.2991,51.5717,1710
E01000574,E02000099,E09000005,E12000007,-0.3055,51.5703,1662
E01000575,E02000099,E09000005,E12000007,-0.2955,51.5677,2133
E01000576,E02000104,E09000005,E12000007,-0.29,51.5663,1840
E01000577,E02000099,E09000005,E12000007,-0.2985,51.5636,2478
E01000578,E02000104,E09000005,E12000007,-0.286,51.5636,2321
E01000579,E02000124,E09000005,E12000007,-0.2201,51.5304,1549
E01000580,E02000124,E09000005,E12000007,-0.2082,51.5388,2025
E01000581,E02000122,E09000005,E12000007,-0.2191,51.5368,1436
E01000582,E02000124,E09000005,E12000007,-0.2146,51.5343,1750
E01000583,E02000124,E09000005,E12000007,-0.2042,51.5354,1960
E01000584,E02000125,E09000005,E12000007,-0.2235,51.5351,1531
E01000585,E02000125,E09000005,E12000007,-0.2226,51.5326,1474
E01000586,E02000124,E09000005,E12000007,-0.2164,51.5313,2381
E01000587,E02000093,E09000005,E12000007,-0.2705,51.5939,1618
E01000589,E02000093,E09000005,E12000007,-0.2798,51.5905,2681
E01000590,E02000093,E09000005,E12000007,-0.2692,51.5911,1956
E01000591,E02000095,E09000005,E12000007,-0.2787,51.5872,2209
E01000592,E02000093,E09000005,E12000007,-0.2679,51.5978,1828
E01000593,E02000093,E09000005,E12000007,-0.2751,51.5962,2066
E01000594,E02000093,E09000005,E12000007,-0.2818,51.594,1857
E01000595,E02000119,E09000005,E12000007,-0.2582,51.5435,1806
E01000596,E02000113,E09000005,E12000007,-0.2625,51.5463,1798
E01000599,E02000119,E09000005,E12000007,-0.2602,51.5399,1884
E01000601,E02000113,E09000005,E12000007,-0.2556,51.5496,1380
E01000602,E02000113,E09000005,E12000007,-0.2643,51.5516,1442
E01000603,E02000113,E09000005,E12000007,-0.2585,51.5507,1428
E01000604,E02000113,E09000005,E12000007,-0.2665,51.5491,1710
E01000605,E02000113,E09000005,E12000007,-0.2672,51.5448,1700
E01000606,E02000108,E09000005,E12000007,-0.3305,51.5577,1860
E01000607,E02000105,E09000005,E12000007,-0.3115,51.5561,2555
E01000608,E02000105,E09000005,E12000007,-0.318,51.5571,2332
E01000609,E02000108,E09000005,E12000007,-0.3242,51.5562,2089
E01000610,E02000111,E09000005,E12000007,-0.3046,51.5547,2272
E01000611,E02000108,E09000005,E12000007,-0.3172,51.5533,1920
E01000612,E02000111,E09000005,E12000007,-0.311,51.5504,1736
E01000613,E02000105,E09000005,E12000007,-0.3056,51.5606,1727
E01000615,E02006956,E09000005,E12000007,-0.2766,51.5609,3939
E01000616,E02000112,E09000005,E12000007,-0.2889,51.5561,1966
E01000617,E02006956,E09000005,E12000007,-0.2813,51.5524,2543
E01000618,E02006956,E09000005,E12000007,-0.2759,51.5503,1712
E01000619,E02006956,E09000005,E12000007,-0.2718,51.5512,1674
E01000620,E02000112,E09000005,E12000007,-0.2818,51.5488,1909
E01000621,E02000112,E09000005,E12000007,-0.2756,51.5464,1789
E01000622,E02000102,E09000005,E12000007,-0.2575,51.5656,1891
E01000623,E02000097,E09000005,E12000007,-0.2645,51.5723,1841
E01000624,E02000097,E09000005,E12000007,-0.2572,51.5731,1753
E01000625,E02000101,E09000005,E12000007,-0.2634,51.5682,1673
E01000626,E02000102,E09000005,E12000007,-0.2585,51.5633,1529
E01000627,E02000106,E09000005,E12000007,-0.2565,51.5611,2051
E01000628,E02000106,E09000005,E12000007,-0.2521,51.5572,1819
E01000629,E02000097,E09000005,E12000007,-0.2595,51.5756,1959
E01000630,E02000118,E09000005,E12000007,-0.2957,51.5509,2740
E01000631,E02000111,E09000005,E12000007,-0.3031,51.5482,2056
E01000632,E02000121,E09000005,E12000007,-0.2997,51.5453,2535
E01000633,E02000111,E09000005,E12000007,-0.2995,51.5494,2542
E01000634,E02000111,E09000005,E12000007,-0.3013,51.5553,2549
E01000636,E02000112,E09000005,E12000007,-0.2876,51.5524,2866
E01000637,E02000114,E09000005,E12000007,-0.2322,51.5496,1471
E01000638,E02000116,E09000005,E12000007,-0.2396,51.5497,2120
E01000639,E02000114,E09000005,E12000007,-0.2278,51.5491,1765
E01000640,E02000116,E09000005,E12000007,-0.2364,51.5474,2239
E01000641,E02000116,E09000005,E12000007,-0.2374,51.5508,2007
E01000642,E02000114,E09000005,E12000007,-0.2243,51.5476,2192
E01000643,E02000116,E09000005,E12000007,-0.2355,51.5428,2197
E01000644,E02000114,E09000005,E12000007,-0.2322,51.5462,1869
E01000645,E02000133,E09000006,E12000007,0.046,51.4087,1424
E01000646,E02000142,E09000006,E12000007,0.0301,51.4067,1832
E01000647,E02000142,E09000006,E12000007,0.0328,51.4032,1642
E01000648,E02000142,E09000006,E12000007,0.0373,51.4012,1914
E01000649,E02000133,E09000006,E12000007,0.0551,51.4021,2106
E01000650,E02000148,E09000006,E12000007,0.0512,51.3964,1797
E01000651,E02000146,E09000006,E12000007,0.043,51.397,1716
E01000652,E02000148,E09000006,E12000007,0.0493,51.3917,1687
E01000653,E02000142,E09000006,E12000007,0.0375,51.4109,1542
E01000654,E02000165,E09000006,E12000007,0.0281,51.3068,1257
E01000655,E02000165,E09000006,E12000007,0.0221,51.3055,1299
E01000656,E02000165,E09000006,E12000007,0.0271,51.3174,1515
E01000657,E02000165,E09000006,E12000007,0.0321,51.3134,1584
E01000658,E02006789,E09000006,E12000007,0.0381,51.3153,1341
E01000659,E02000165,E09000006,E12000007,0.0258,51.3113,1392
E01000661,E02000152,E09000006,E12000007,0.0409,51.3857,2804
E01000662,E02000152,E09000006,E12000007,0.0486,51.3882,1842
E01000663,E02000152,E09000006,E12000007,0.0602,51.3852,1758
E01000664,E02000152,E09000006,E12000007,0.0546,51.3819,1634
E01000665,E02000159,E09000006,E12000007,0.0451,51.3756,1863
E01000666,E02000159,E09000006,E12000007,0.0324,51.3624,1931
E01000667,E02000159,E09000006,E12000007,0.0449,51.3682,1671
E01000668,E02000146,E09000006,E12000007,0.0355,51.3929,2242
E01000669,E02000146,E09000006,E12000007,0.0386,51.3907,1747
E01000670,E02000144,E09000006,E12000007,0.017,51.3963,1962
E01000671,E02000146,E09000006,E12000007,0.0276,51.3962,2314
E01000672,E02000137,E09000006,E12000007,0.0033,51.4146,1689
E01000673,E02000137,E09000006,E12000007,-0.0007,51.4103,1663
E01000674,E02000134,E09000006,E12000007,0.0074,51.4107,1685
E01000676,E02000134,E09000006,E12000007,0.0135,51.4086,2079
E01000677,E02000144,E09000006,E12000007,0.0084,51.4035,1906
E01000678,E02000142,E09000006,E12000007,0.0241,51.4001,1826
E01000679,E02000146,E09000006,E12000007,0.033,51.3967,1761
E01000680,E02000163,E09000006,E12000007,0.1138,51.3446,1665
E01000681,E02000161,E09000006,E12000007,0.088,51.3674,1713
E01000682,E02000161,E09000006,E12000007,0.0846,51.3617,1588
E01000683,E02000161,E09000006,E12000007,0.0897,51.3643,1726
E01000684,E02000161,E09000006,E12000007,0.098,51.3602,2146
E01000685,E02000163,E09000006,E12000007,0.106,51.3585,1632
E01000686,E02000163,E09000006,E12000007,0.0923,51.3581,1521
E01000687,E02000163,E09000006,E12000007,0.0928,51.3528,1494
E01000688,E02000163,E09000006,E12000007,0.1012,51.3525,1374
E01000689,E02000128,E09000006,E12000007,0.0748,51.4271,1599
E01000690,E02000128,E09000006,E12000007,0.0685,51.4231,1418
E01000691,E02000128,E09000006,E12000007,0.0625,51.4231,1495
E01000692,E02000128,E09000006,E12000007,0.0702,51.4204,1609
E01000693,E02000136,E09000006,E12000007,0.0806,51.4116,1459
E01000694,E02000133,E09000006,E12000007,0.0513,51.4192,2279
E01000695,E02000133,E09000006,E12000007,0.0592,51.417,1498
E01000696,E02000133,E09000006,E12000007,0.0713,51.4112,1648
E01000697,E02000133,E09000006,E12000007,0.0583,51.4084,1773
E01000698,E02000136,E09000006,E12000007,0.0928,51.3986,1194
E01000699,E02000141,E09000006,E12000007,-0.0598,51.4065,1459
E01000700,E02000139,E09000006,E12000007,-0.046,51.4065,1511
E01000701,E02000141,E09000006,E12000007,-0.0529,51.4065,1440
E01000702,E02000139,E09000006,E12000007,-0.0469,51.409,1436
E01000703,E02000139,E09000006,E12000007,-0.0385,51.4071,1775
E01000704,E02000141,E09000006,E12000007,-0.059,51.4037,1507
E01000705,E02000141,E09000006,E12000007,-0.0649,51.4043,1352
E01000706,E02000139,E09000006,E12000007,-0.0508,51.4031,1422
E01000707,E02006787,E09000006,E12000007,-0.0388,51.404,1483
E01000708,E02006787,E09000006,E12000007,-0.043,51.4007,1647
E01000709,E02000132,E09000006,E12000007,-0.0335,51.4101,1395
E01000710,E02000132,E09000006,E12000007,-0.0277,51.4165,2455
E01000711,E02000132,E09000006,E12000007,-0.0313,51.4142,1836
E01000712,E02000138,E09000006,E12000007,-0.0199,51.4117,1775
E01000713,E02000138,E09000006,E12000007,-0.0116,51.411,1886
E01000714,E02000132,E09000006,E12000007,-0.0262,51.4085,2160
E01000715,E02000138,E09000006,E12000007,-0.0165,51.4074,1739
E01000716,E02000137,E09000006,E12000007,-0.0105,51.4056,1606
E01000717,E02000137,E09000006,E12000007,-0.0037,51.4043,1628
E01000718,E02000132,E09000006,E12000007,-0.0242,51.4196,2041
E01000719,E02000145,E09000006,E12000007,0.1169,51.3963,2112
E01000720,E02000145,E09000006,E12000007,0.1239,51.3951,1745
E01000721,E02000145,E09000006,E12000007,0.1199,51.3928,1574
E01000722,E02000149,E09000006,E12000007,0.1063,51.3894,1891
E01000723,E02000155,E09000006,E12000007,0.1214,51.3806,1225
E01000724,E02000145,E09000006,E12000007,0.1178,51.3896,1711
E01000725,E02000149,E09000006,E12000007,0.1102,51.385,1767
E01000726,E02000155,E09000006,E12000007,0.1157,51.3836,1282
E01000727,E02000154,E09000006,E12000007,0.1026,51.3824,1663
E01000728,E02000145,E09000006,E12000007,0.1204,51.4,1644
E01000729,E02000140,E09000006,E12000007,0.1071,51.4056,1862
E01000730,E02000140,E09000006,E12000007,0.1058,51.3965,1841
E01000731,E02000149,E09000006,E12000007,0.0982,51.3963,1416
E01000732,E02000149,E09000006,E12000007,0.0947,51.3904,1505
E01000733,E02000149,E09000006,E12000007,0.1015,51.392,1614
E01000734,E02000154,E09000006,E12000007,0.0973,51.387,1422
E01000735,E02000140,E09000006,E12000007,0.1061,51.4116,1580
E01000736,E02000136,E09000006,E12000007,0.0956,51.4063,1670
E01000737,E02000136,E09000006,E12000007,0.0996,51.4049,1372
E01000738,E02000140,E09000006,E12000007,0.1111,51.404,1700
E01000739,E02000140,E09000006,E12000007,0.1068,51.4004,1707
E01000741,E02000131,E09000006,E12000007,-0.0738,51.4151,1781
E01000742,E02000131,E09000006,E12000007,-0.0654,51.4157,2102
E01000743,E02000135,E09000006,E12000007,-0.0643,51.4102,1796
E01000744,E02000135,E09000006,E12000007,-0.067,51.4066,1541
E01000745,E02000131,E09000006,E12000007,-0.0625,51.4232,1870
E01000746,E02000131,E09000006,E12000007,-0.0778,51.4174,2004
E01000747,E02006789,E09000006,E12000007,0.028,51.3331,2022
E01000748,E02006789,E09000006,E12000007,0.0494,51.3065,1634
E01000749,E02000162,E09000006,E12000007,0.0804,51.3469,1586
E01000750,E02000162,E09000006,E12000007,0.0692,51.3628,1469
E01000751,E02000162,E09000006,E12000007,0.0619,51.3637,2297
E01000752,E02000162,E09000006,E12000007,0.0748,51.3607,1763
E01000753,E02000157,E09000006,E12000007,0.0688,51.3725,1909
E01000754,E02000157,E09000006,E12000007,0.0826,51.3768,1775
E01000755,E02000157,E09000006,E12000007,0.0771,51.3758,1657
E01000756,E02000159,E09000006,E12000007,0.0604,51.3703,1707
E01000757,E02000157,E09000006,E12000007,0.0759,51.37,1563
E01000758,E02000157,E09000006,E12000007,0.0838,51.3694,1461
E01000759,E02000160,E09000006,E12000007,0.0107,51.3654,1651
E01000760,E02000160,E09000006,E12000007,0,51.3678,1717
E01000761,E02000160,E09000006,E12000007,0.0041,51.3659,1584
E01000762,E02000144,E09000006,E12000007,0.0125,51.3901,1752
E01000763,E02000153,E09000006,E12000007,0.0156,51.3848,1426
E01000764,E02000153,E09000006,E12000007,0.01,51.3854,1826
